# ORGAN
# m_a [eV]  g_ap [GeV^-1]
0.00006218536018486157	1e0
0.00006218536018486157	7.90215255974813e-14
0.0000832391874196959	1.053823481306789e-13
0.00008324729145605997	1.1955368613480894e-13
0.00010452523401616758	1.5434982304142134e-13
0.00010453795468644587	1.8071741699947013e-13
0.00012487863943056308	2.1210499175013055e-13
0.00012488775781053656	2.3315633192282907e-13
0.00014500674990374773	2.735451206587026e-13
0.00014501733799671826	3.0069437037722047e-13
0.0001659987447820759	3.417619588509407e-13
0.00016601086566709613	3.7568170394743886e-13
0.0001860164973166144	4.1361173544320216e-13
0.00018603007985652336	4.546625436792137e-13
0.00020697203428256212	5.005180047899204e-13
0.00020697203428256212	1e0
