# COBE/FIRAS spectral distortions, Chluba et al's bound
# https://arxiv.org/pdf/2409.12115
# mass [eV]  kinetic mixing
1.0158268644382525e-12	0.000003848279305129189
1.3758907255651458e-12	0.000003555290160247485
2.0016917793239384e-12	0.0000032846077743643024
2.4041430298919833e-12	0.00000313865800598978
3.140551995303483e-12	0.0000029338639276861387
3.933782819425621e-12	0.000002746290273351505
5.976502503860543e-12	0.0000024749668913320254
8.244563449874423e-12	0.0000022461815282247857
1.0983780103047585e-11	0.000002093725878265169
1.3794963600448288e-11	0.0000019598656094043288
1.8427612102933363e-11	0.00000179208148682238
2.6251956542046326e-11	0.00000151177507061566
3.2285666642945736e-11	0.0000013579557954009225
3.905510013059935e-11	0.0000011954559489308527
6.462182837034799e-11	8.186634721846967e-7
8.632324238625823e-11	6.380332397545174e-7
1.1166168871557289e-10	5.083299590622021e-7
1.4916010987823199e-10	3.921088038229744e-7
1.9372053006253153e-10	3.0645413548126725e-7
2.3173532309677663e-10	2.5997818947305834e-7
2.748664646066989e-10	2.2096441781864117e-7
3.165509034319583e-10	1.9361334443605595e-7
3.520699546201788e-10	1.724529932080676e-7
4.453511671334576e-10	1.365612977737353e-7
5.06513258987691e-10	1.2038879862232372e-7
5.949097652753027e-10	1.0184424850756458e-7
7.451702176076751e-10	7.85592620435429e-8
8.66655563191327e-10	6.303072456472634e-8
9.954145671168319e-10	4.84151949551706e-8
1.1691339485537186e-9	4.375479375074189e-8
1.3296964062915173e-9	4.525615526119515e-8
1.6655469758003787e-9	4.242234070685494e-8
2.154434690031878e-9	4.02156973981074e-8
2.613157995727103e-9	3.9082477990387585e-8
3.7227020928234354e-9	3.773284718342124e-8
4.7090349522090675e-9	3.685908640653751e-8
6.0316915135549904e-9	3.6344572129178495e-8
6.802057126627542e-9	3.7014856358251524e-8
8.057264575365348e-9	3.8231169414637673e-8
9.46341540371818e-9	3.4551072945922184e-8
1.0806439707198053e-8	3.414868884324295e-8
1.2241210081844058e-8	3.3798469062733e-8
1.8008976109923785e-8	3.3015814723340616e-8
2.3864069819483098e-8	3.2631310340438446e-8
3.11181644838018e-8	3.2463550128940677e-8
4.727708582044716e-8	3.229665238628857e-8
7.18269499744236e-8	3.192052341598596e-8
1.0567009449961392e-7	3.154877486878742e-8
1.4274207546594264e-7	3.1593155101617395e-8
2.1445556743595805e-7	3.126914418875054e-8
2.686220855350692e-7	3.0904981647528294e-8
3.588312182542035e-7	3.054506016757823e-8
4.793345377291631e-7	3.023179823483878e-8
6.828594710632504e-7	2.987971669386472e-8
9.72800873957162e-7	2.918780695419975e-8
0.0000012185078834605049	2.918780695419975e-8
0.0000015262748027925621	2.884788380539269e-8
0.000002318832939994602	2.86995744963896e-8
0.0000028163327497657937	2.8552027657565794e-8
0.0000036381302514691293	2.8552027657565794e-8
0.000004706029991650582	2.8552027657565794e-8
0.000007874220731290074	2.922886597071659e-8
0.000010518555137352811	2.9531735518027127e-8
0.000015112481175430216	3.054506016757823e-8
0.000019383185395445534	3.17564174176819e-8
0.000026548550063305723	3.4551072945922184e-8
0.000033492695402218045	3.739840434811263e-8
0.000039057593215585265	4.0499355077424795e-8
0.00004466037624160661	4.4478296761276306e-8
0.0000497604168401916	4.848330148651925e-8
0.00006171903991537764	6.131204298578704e-8
0.00007158892876701854	7.506852376166477e-8
0.00008903184098537823	1.1253355826007668e-7
0.00011028040101221177	1.996945904454089e-7
0.00011962352313509221	2.6156667852726716e-7
0.00012728886650745707	3.2025395772304705e-7
0.00013358217271653116	3.7910069337762113e-7
0.00013949928035102805	4.3509454522640956e-7
0.00014711761328754948	5.312203764625499e-7
0.0010138834266342463	5.250337484859782e-7
